dataset,seed,n_samples,group,S1,S1_conf,ST,ST_conf
2013,100,1024,Arrival Calendar,-0.00765222257546497,0.015226268731229542,0.021015473597305906,0.005688842741866524
2013,100,1024,Arrival Distribution,0.014740710960160091,0.0202207414856153,0.0451492517996815,0.009614216888372306
2013,100,1024,Gateways,0.3234196031100487,0.11645657600479146,0.5394889762143641,0.11808977593583224
2013,100,1024,Resource Calendars,0.11834823202083165,0.045778962413543,0.1331479045559849,0.03334273285469104
2013,100,1024,Resource Numbers,0.07352089551755138,0.023610583724615622,0.11827426502768969,0.029431824833665212
2013,100,1024,Tasks and Resources Distributions,0.24235538620914507,0.0739717447211061,0.5494559607867199,0.15779606307675564
2013,200,1024,Arrival Calendar,0.002969620782600621,0.011141140499135288,0.022085102991159365,0.007806962433677837
2013,200,1024,Arrival Distribution,0.006830762855768893,0.01715147929051488,0.04933515013061489,0.014136415699134739
2013,200,1024,Gateways,0.3672041988478935,0.14182423844701306,0.5185946575975539,0.09852392734865609
2013,200,1024,Resource Calendars,0.11959819158179728,0.039451038650650624,0.14213034383032963,0.03245256274827113
2013,200,1024,Resource Numbers,0.058981904682601685,0.026633297313755105,0.12986270039948483,0.04996798292251403
2013,200,1024,Tasks and Resources Distributions,0.2339468795377683,0.053220433312492356,0.39621618872424125,0.08249079900334415
2013,300,1024,Arrival Calendar,0.004657373432544909,0.014570862659038076,0.02518724371733051,0.012828285343733408
2013,300,1024,Arrival Distribution,0.00891248780105381,0.01895779789812229,0.04986666325079985,0.012605259946720467
2013,300,1024,Gateways,0.35157682819365843,0.1121442021982484,0.5403695245769504,0.12175861136571282
2013,300,1024,Resource Calendars,0.12276768151113705,0.0427442146081345,0.1387873597586644,0.034778554483035184
2013,300,1024,Resource Numbers,0.06529673201339481,0.03170887358559973,0.14308808483513727,0.05560131167320591
2013,300,1024,Tasks and Resources Distributions,0.24333018914817794,0.06648756979952374,0.4165051615423349,0.08397524616288592
2013,100,2048,Arrival Calendar,-0.007574495791987529,0.010651330664382964,0.020465834511180295,0.005172836017444028
2013,100,2048,Arrival Distribution,0.021793814334785642,0.011524980879161378,0.042681535213039475,0.008496475682569175
2013,100,2048,Gateways,0.29989584041183953,0.0597701329459212,0.5582173919753572,0.12553963236679988
2013,100,2048,Resource Calendars,0.11133536555466993,0.02672479806064062,0.12398511471703318,0.023692566103502958
2013,100,2048,Resource Numbers,0.06405336216408408,0.017302273953772714,0.1145113380590015,0.03164044310124997
2013,100,2048,Tasks and Resources Distributions,0.22744475398789174,0.04105601018425938,0.502673000396005,0.09316380079437807
2013,200,2048,Arrival Calendar,0.0009291025976395001,0.008921918460873575,0.020337781125849108,0.004899236446679054
2013,200,2048,Arrival Distribution,0.011848637527195232,0.01199889845119661,0.04743258229924542,0.009384456334795984
2013,200,2048,Gateways,0.32921288302870927,0.08824759418417132,0.5022866820492955,0.09144366049950373
2013,200,2048,Resource Calendars,0.11490791707595108,0.032374641022953586,0.13737417502754395,0.027483752555471804
2013,200,2048,Resource Numbers,0.04951841560684785,0.017473059725521812,0.12174724341000377,0.02937836513842942
2013,200,2048,Tasks and Resources Distributions,0.2557003770042454,0.044628427225056826,0.43167874120277216,0.07823607881926145
2013,300,2048,Arrival Calendar,0.003564715601408115,0.009187730050926655,0.02198969731971839,0.00611382226233541
2013,300,2048,Arrival Distribution,0.011305809493947749,0.014287696077291844,0.04701336709532043,0.009286454688440311
2013,300,2048,Gateways,0.32254970389720383,0.07311457983995223,0.48645652581918175,0.07324796185523542
2013,300,2048,Resource Calendars,0.12122260295724425,0.029830857757927532,0.13619999675536007,0.025384037077166917
2013,300,2048,Resource Numbers,0.06257952046330295,0.021352136689901973,0.12702215315569657,0.03515199329400512
2013,300,2048,Tasks and Resources Distributions,0.24680310404247868,0.04162626084955244,0.4104098187766847,0.06895813696205184
2013,100,512,Arrival Calendar,-0.004587618323851122,0.017279592438339927,0.021149809215207743,0.007431360183614107
2013,100,512,Arrival Distribution,0.009444696833453937,0.021311106186771053,0.046147314117241836,0.016458502651023502
2013,100,512,Gateways,0.3343144587001205,0.14512148004401873,0.5832512841540948,0.18282745196831557
2013,100,512,Resource Calendars,0.10506730078371969,0.05773672771501085,0.13774714037624525,0.04529484317420627
2013,100,512,Resource Numbers,0.0741722666955088,0.03733629309136654,0.10592775638166232,0.04250403597386801
2013,100,512,Tasks and Resources Distributions,0.22813677799309312,0.099135096341906,0.5923991511116233,0.22731580020434067
2013,200,512,Arrival Calendar,0.0017090019216322442,0.01686902865508712,0.019907009707696,0.008093325686749153
2013,200,512,Arrival Distribution,0.00527034780409009,0.023715706080222977,0.04783231079433847,0.030002300258948247
2013,200,512,Gateways,0.3207855022943619,0.13172228544283382,0.5022868668679016,0.13808639300365846
2013,200,512,Resource Calendars,0.0911283213814048,0.0741078372985001,0.14225206335816826,0.056410275797201044
2013,200,512,Resource Numbers,0.04985580477242856,0.028829093999441356,0.11001463387105967,0.0500845455760749
2013,200,512,Tasks and Resources Distributions,0.22315423160668899,0.10756162433783542,0.35295868694565435,0.12239140716985013
2013,300,512,Arrival Calendar,0.0007556501193106113,0.020545514850804737,0.025047524608086385,0.012183395314026494
2013,300,512,Arrival Distribution,-0.004148479406882722,0.02660524640580309,0.04821139513536174,0.016103190926049803
2013,300,512,Gateways,0.33482836607381145,0.18851778964915708,0.49154550944806696,0.13248726663793833
2013,300,512,Resource Calendars,0.13627092194402457,0.057322274092184,0.13502330305928223,0.050123246138658525
2013,300,512,Resource Numbers,0.05459224858008772,0.03622579072800504,0.14959729422224316,0.08728640100768291
2013,300,512,Tasks and Resources Distributions,0.24453550572589494,0.07873633426404722,0.4029110897175086,0.13678580456060277
