dataset,seed,n_samples,group,S1,S1_conf,ST,ST_conf
2013,100,1024,Arrival Calendar,0.011105489413731816,0.013854685999391549,0.020984738498702978,0.005042405119060271
2013,100,1024,Arrival Distribution,0.01842373363535992,0.02042596887145034,0.05089557721337429,0.009917784272912171
2013,100,1024,Resource Calendars,0.014748466551012501,0.014579823951805152,0.024750359834976168,0.004091145483849763
2013,100,1024,Resource Numbers,0.1597280945443151,0.03546453986600597,0.22737884998234562,0.03590234452136859
2013,100,1024,Tasks and Resources Distributions,0.7153986812289196,0.07745973296118067,0.7594887332401433,0.060615649558614315
2013,200,1024,Arrival Calendar,0.015070646723272666,0.011937842819495626,0.021729157932104785,0.004251295338919974
2013,200,1024,Arrival Distribution,0.02237851045751266,0.02006613466381803,0.05146639367614454,0.009457016964097913
2013,200,1024,Resource Calendars,0.01900179180373657,0.012626539791949574,0.023885355363870313,0.004742759998435313
2013,200,1024,Resource Numbers,0.17125044106494466,0.045727341286259916,0.23128784357092794,0.037997441536327586
2013,200,1024,Tasks and Resources Distributions,0.7161534818600668,0.0887628366210447,0.7687368422345904,0.06509879495349519
2013,300,1024,Arrival Calendar,0.008615378775092743,0.013182724911708082,0.022226031585062974,0.006320487940147463
2013,300,1024,Arrival Distribution,0.03427005890652903,0.017634453910624927,0.05540655888111762,0.010803652822843915
2013,300,1024,Resource Calendars,0.01482733835373984,0.012645316137957325,0.02538371857430996,0.00637588572191683
2013,300,1024,Resource Numbers,0.17179573112116825,0.039178423745748224,0.22648741097248778,0.03582042862162338
2013,300,1024,Tasks and Resources Distributions,0.7038250649903932,0.08565361696253762,0.7489874291016737,0.06122567121027691
2013,100,2048,Arrival Calendar,0.010238194778261269,0.009991503056995588,0.020912661412150053,0.003428215537713705
2013,100,2048,Arrival Distribution,0.02118585188963722,0.012743257134130742,0.05534122821519123,0.009433715240236975
2013,100,2048,Resource Calendars,0.013597481049643104,0.008562867815162339,0.023721861365805244,0.0031476688615254475
2013,100,2048,Resource Numbers,0.1653113721504667,0.032013473629552786,0.23237851523287997,0.02597669231680476
2013,100,2048,Tasks and Resources Distributions,0.7147180947172097,0.06545847411818642,0.7581611753108348,0.037806370809484485
2013,200,2048,Arrival Calendar,0.009590669503873682,0.009049273403298091,0.01964994724812618,0.0023902503834516468
2013,200,2048,Arrival Distribution,0.01928843372213008,0.014029200310889648,0.05281433424604316,0.0078724894541662
2013,200,2048,Resource Calendars,0.01330272766901207,0.009377475617945108,0.023247873685234146,0.0029134691461125107
2013,200,2048,Resource Numbers,0.17147206629576967,0.026224619153726286,0.2310062047397592,0.02517035670692379
2013,200,2048,Tasks and Resources Distributions,0.7038402817219797,0.0577581847265236,0.7524605270710084,0.04310241273441866
2013,300,2048,Arrival Calendar,0.014564569896769429,0.008480185427340296,0.02131615870952912,0.003307828211407171
2013,300,2048,Arrival Distribution,0.034182507489881844,0.014134999199458166,0.053260508267400045,0.008672793075974142
2013,300,2048,Resource Calendars,0.018176953653276193,0.010532898400674253,0.024578597930468942,0.003709049474343461
2013,300,2048,Resource Numbers,0.17094712945231735,0.031329318761727065,0.23225882179205756,0.026941364804158357
2013,300,2048,Tasks and Resources Distributions,0.7129136393037306,0.05784423357722248,0.7570625780548943,0.041024863005201806
2013,100,512,Arrival Calendar,0.008389829144150188,0.02081817373912401,0.02191076297346842,0.007552718054351396
2013,100,512,Arrival Distribution,0.01299338306851503,0.028008622145916623,0.04894876744761221,0.014114830307465926
2013,100,512,Resource Calendars,0.016177791312820086,0.0171954086972752,0.02273391272811853,0.005542453652069595
2013,100,512,Resource Numbers,0.16513889301080384,0.04990004031084698,0.22199151095196668,0.048208949208608076
2013,100,512,Tasks and Resources Distributions,0.6915340868287251,0.12259120840197665,0.7399102421801004,0.0854416156871392
2013,200,512,Arrival Calendar,0.014426429449359205,0.015608762665664,0.017730302957098272,0.0054372818097457205
2013,200,512,Arrival Distribution,0.021876954414792205,0.027840868523271407,0.049208355118195386,0.012457994775423996
2013,200,512,Resource Calendars,0.01046577764299197,0.01966800640470238,0.024597228509458013,0.008105127582366181
2013,200,512,Resource Numbers,0.16678880437567895,0.06237590066499783,0.2260213176185338,0.05108688137590419
2013,200,512,Tasks and Resources Distributions,0.7066176479459524,0.11599256484755704,0.7560955753336104,0.09090408664679832
2013,300,512,Arrival Calendar,0.01860649990038085,0.021346912884217775,0.022703087562573814,0.006947866944075687
2013,300,512,Arrival Distribution,0.03772096717885165,0.029346508646283374,0.05248224146241248,0.014672918945055792
2013,300,512,Resource Calendars,0.01301523822816194,0.017243313434364606,0.028520445164087933,0.011037476380496963
2013,300,512,Resource Numbers,0.18539370364347185,0.0673758019921848,0.23425291584330696,0.05160811389425688
2013,300,512,Tasks and Resources Distributions,0.7025254711115222,0.12426256276781503,0.7443084405284282,0.0935133434937179
