dataset,seed,n_samples,group,S1,S1_conf,ST,ST_conf
production,100,512,Arrival Distribution,0.0018442508243461473,0.006059151874489235,0.010241728481652182,0.010369199444594933
production,100,512,Gateways,0.11521095974114029,0.44029221582461125,0.9293350445476178,0.28759237438816426
production,100,512,Resource Calendars,0.024944240512497277,0.09423829751197237,0.8509677458598989,0.4159853326245579
production,100,512,Resource Numbers,0.016921155302642803,0.07120356849160185,0.3854404660648222,0.09743906965032413
production,100,512,Tasks and Resources Distributions,-0.001814337635424032,0.015820738107490965,0.060662422664877536,0.031392991436649774
production,200,512,Arrival Calendar,0.00047033426719030605,0.0028353719314936953,0.002905813510349336,0.0060394161591311975
production,200,512,Arrival Distribution,-0.00423234589638175,0.006341558949420432,0.0028463749596153256,0.005275273423433073
production,200,512,Gateways,0.18081209786274818,0.0944974125602446,0.42927720455245727,0.6702313923740607
production,200,512,Resource Calendars,0.40140858043639677,0.4637996579358629,0.20938490110868768,0.24017178381419962
production,200,512,Resource Numbers,0.05232205990795445,0.05150660830358463,0.14856960214598658,0.27509243165680813
production,200,512,Tasks and Resources Distributions,-0.012414223994089193,0.019685066402497328,0.016733441001920063,0.037071955484021216
production,300,512,Arrival Calendar,0.01606146793452022,0.018570761992240985,0.03101162340734566,0.0189763173320104
production,300,512,Arrival Distribution,0.011942269211399202,0.012838977399298871,0.017900403163560067,0.005568489980303077
production,300,512,Gateways,0.10363532632126364,0.24571794082881682,0.3544459590841526,0.5279713182685118
production,300,512,Resource Calendars,0.0958559387776403,0.334804856595985,0.3483236482809003,0.562549704144399
production,300,512,Resource Numbers,-0.0645582771416159,0.1164212568167647,0.922238143976195,0.5560120421873005
production,300,512,Tasks and Resources Distributions,0.008682639298967443,0.006400973245843874,0.016162715126874776,0.02155478377017422
