dataset,seed,n_samples,name,mu_star,mu_star_conf
datamining,300,32,Gateway node_7e5a6199-26dd-4288-919f-693d2126f595,2327.210503306437,549.987137261071
datamining,300,32,Gateway node_9be0615e-0389-4106-8fb5-7b18f2d3f28b,831.8784177991907,226.54967279071272
datamining,300,32,Gateway node_e44ddc58-1d7d-4027-8046-267d5d63ea20,673.4725124788931,221.80733639567927
datamining,300,32,Gateway node_e8f4010e-3227-44dc-96b5-f11fc1d2570e,794.432647769809,262.1142545950017
datamining,300,32,Gateway node_ea85be96-adcf-4e46-9fa7-097c6f99d2f7,6165.8172407825205,1727.542865900696
datamining,300,32,Gateway node_ebbfd23a-4b1f-4055-994c-e30082d2134a,863.7841807907048,273.29709435932966
datamining,100,64,Gateway node_1fb407b7-5020-4c91-8d3b-93ab7e13a823,802.4260556440347,186.4112093017818
datamining,100,64,Gateway node_26d2c385-a8a9-4e78-bc42-035d9a4c63e4,617.1690250064889,120.0346687918
datamining,100,64,Gateway node_59eab35e-9bea-427d-b37e-15046c829a35,2843.161548425189,731.6549026799847
datamining,100,64,Gateway node_7e5a6199-26dd-4288-919f-693d2126f595,1895.164708117844,379.6363791601111
datamining,100,64,Gateway node_9be0615e-0389-4106-8fb5-7b18f2d3f28b,1001.0913407718931,193.7613300568845
datamining,100,64,Gateway node_e44ddc58-1d7d-4027-8046-267d5d63ea20,938.7245101482298,167.37081529830078
datamining,100,64,Gateway node_e8f4010e-3227-44dc-96b5-f11fc1d2570e,862.1758024371121,169.31628067194876
datamining,100,64,Gateway node_ea85be96-adcf-4e46-9fa7-097c6f99d2f7,5787.476569367512,1145.9814286275196
datamining,100,64,Gateway node_ebbfd23a-4b1f-4055-994c-e30082d2134a,944.5086216745558,209.75213188661664
datamining,200,64,Gateway node_1fb407b7-5020-4c91-8d3b-93ab7e13a823,808.3794185653618,196.24633392414825
datamining,200,64,Gateway node_26d2c385-a8a9-4e78-bc42-035d9a4c63e4,629.5602047033474,105.93154163262783
datamining,200,64,Gateway node_59eab35e-9bea-427d-b37e-15046c829a35,3223.3883052456295,683.1211776096326
datamining,200,64,Gateway node_7e5a6199-26dd-4288-919f-693d2126f595,1974.4429411960073,398.38208675479825
datamining,200,64,Gateway node_9be0615e-0389-4106-8fb5-7b18f2d3f28b,903.7564787947614,183.18243367927514
datamining,200,64,Gateway node_e44ddc58-1d7d-4027-8046-267d5d63ea20,817.6840542925506,169.68765197805365
datamining,200,64,Gateway node_e8f4010e-3227-44dc-96b5-f11fc1d2570e,1203.2465790940084,243.01828202480803
datamining,200,64,Gateway node_ea85be96-adcf-4e46-9fa7-097c6f99d2f7,4377.258069693412,1257.555850810225
datamining,200,64,Gateway node_ebbfd23a-4b1f-4055-994c-e30082d2134a,773.0565509606779,168.88090148792065
datamining,300,64,Gateway node_1fb407b7-5020-4c91-8d3b-93ab7e13a823,731.8600258294484,141.25426240932939
datamining,300,64,Gateway node_26d2c385-a8a9-4e78-bc42-035d9a4c63e4,506.0849529647915,98.58492751109767
datamining,300,64,Gateway node_59eab35e-9bea-427d-b37e-15046c829a35,2900.1611063639243,739.154745275113
datamining,300,64,Gateway node_7e5a6199-26dd-4288-919f-693d2126f595,2336.315105987478,381.36866005123727
datamining,300,64,Gateway node_9be0615e-0389-4106-8fb5-7b18f2d3f28b,912.5269469125362,164.75213044939346
datamining,300,64,Gateway node_e44ddc58-1d7d-4027-8046-267d5d63ea20,1071.5793143505698,200.19478586900436
datamining,300,64,Gateway node_e8f4010e-3227-44dc-96b5-f11fc1d2570e,999.9051353677852,221.00175011204183
datamining,300,64,Gateway node_ea85be96-adcf-4e46-9fa7-097c6f99d2f7,5745.283758613885,1081.3213513081037
datamining,300,64,Gateway node_ebbfd23a-4b1f-4055-994c-e30082d2134a,898.7035200572271,175.8925271735692
