group,kpi_avg_ct,kpi_deviation,kpi_direction,kpi_rank,cc_overall_rank,sa_sobol_rank,sa_morris_rank,cc_NGD,cc_CFLD,cc_AED,cc_CED,cc_RED,cc_CAR,cc_CTD,cc_CWD
RC,8709.0,1834.9,up,1,3,1,2,0.07695346992571972,0.110527451372433,28.719416422953497,1.8123120732337727,0.3598698441319238,25.031666666666666,0.48106666666666653,1.262578540109755
AD,5883.5,990.7,down,2,1,2,4,0.09334636257064476,0.12222844971690504,163.02073450662883,0.42500268790040147,0.1427460480026587,157.37226666666666,0.28606666666666686,0.35277093662975784
RN,6860.8,13.4,down,5,5,3,1,0.033168378704167584,0.0951016207653327,17.79195713757852,0.43525924572507324,0.08283485452740824,14.766,0.0912000000000001,0.36458534386560815
TR,6641.2,233.0,down,4,4,4,3,0.07001574794260168,0.1131786091052694,18.175027363672044,0.4055173787267026,0.1446121274562594,16.953133333333334,0.19633333333333353,0.3328897782230148
AC,6279.7,594.4,down,3,2,5,5,0.03039480336263923,0.09325081311340049,46.08900132641063,0.6158584669023434,0.17951369612855225,49.83646666666667,0.26686666666666675,0.45358850870805617
