dataset,seed,n_samples,group,S1,S1_conf,ST,ST_conf
production,100,64,Arrival Calendar,-0.02151351271660415,1.1366336341899852,1.66703871463721,23.06460417857512
production,100,64,Arrival Distribution,0.026576892987402796,0.08447360001282246,0.21283917285955647,0.14225333287356173
production,100,64,Resource Calendars,0.20312230668470915,4.479614164191045,2.4070039349087025,46.89837745267636
production,100,64,Resource Numbers,-0.07305438482516324,0.18167312462052715,2.603210445801513,2.2249277073343268
production,100,64,Tasks and Resources Distributions,-0.02092534325345105,0.05345752171854668,0.21527618086998676,0.17883074127491705
production,200,64,Arrival Calendar,0.000870346192483885,0.056894765263972705,0.010190054561116544,0.17577187721094686
production,200,64,Arrival Distribution,6.332141382888198e-05,0.07082200678778461,0.010574892119117075,0.17550966996225592
production,200,64,Resource Calendars,0.21590603730425972,0.47882326937030406,0.0943377506874978,1.0201085241839138
production,200,64,Resource Numbers,-0.003784789310180251,0.12006073715990861,0.05706669785229566,0.8552089918520509
production,200,64,Tasks and Resources Distributions,-0.00452177195287195,0.14330553688969477,0.0924527526575379,1.629516972985167
production,300,64,Arrival Calendar,0.015690024950392317,0.30919797778210306,2.2827739914902394,3.9536895946210535
production,300,64,Arrival Distribution,-0.05382566579124413,0.10748651290552094,0.4348684191659338,0.6553661998925682
production,300,64,Resource Calendars,0.7383121005102531,0.4383391419372209,0.8671670733102139,0.317243903985821
production,300,64,Resource Numbers,0.07848224574695176,0.08258419609164917,0.10211853683263013,0.09338841643694265
production,300,64,Tasks and Resources Distributions,0.03842893385212428,0.07361884920026102,0.21751884966028207,0.348171436741098
